Cas;Skutecna_Spotreba_kWh;Skutecny_AC_Vystup_kWh;Celkovy_Vykon_Panelu_W;Cista_Vyroba_Panelu_kWh;Aktualni_AC_Vystup_W;Vykon_Baterie_W;Baterie_SOC_%;Cena_EUR/MWh;Predpoved_FS_kWh;Doporucena_Akce;AC_vyroba_Dnes_kWh;Spotreba_Celkem_kWh;Akce_PuLP;Duvod_PuLP;Import_5min_kWh;Export_5min_kWh;Aktualni_import/export_W;Denni_Import_kWh;Denni_Export_kWh;Export_Celkem_kWh;Odhad_Spotreba_Modelu_kW;Simulovane_SOC_%
2026-04-03 08:40:00;0.01;;;;;;;;;;;10607.53;;;;;;;;;;
2026-04-03 08:45:00;0.0;;;;;;;;;;;10607.53;;;;;;;;;;
2026-04-03 08:50:00;0.0;;;;;;;;;;;10607.53;;;;;;;;;;
2026-04-03 08:55:00;0.0;;;;;;;;;;;10607.53;;;;;;;;;;
2026-04-03 09:00:00;0.0;;;;;;;;;;;10607.53;;;;;;;;;;
2026-04-03 09:05:00;0.01;;;;;;;;;;;10607.54;;;;;;;;;;
2026-04-03 09:10:00;0.0;;;;;;;;;;;10607.54;;;;;;;;;;
2026-04-03 09:15:00;0.0;;;;;;;;;;;10607.54;;;;;;;;;;
2026-04-03 09:20:00;0.0;;;;;;;;;;;10607.54;;;;;;;;;;
2026-04-03 09:25:00;0.0;;;;;;;;;;;10607.54;;;;;;;;;;
2026-04-03 09:30:00;0.0;;;;;;;;;;;10607.54;;;;;;;;;;
2026-04-03 09:35:00;0.0;;;;;;;;;;;10607.54;;;;;;;;;;
2026-04-03 09:40:00;0.01;;;;;;;;;;;10607.55;;;;;;;;;;
2026-04-03 09:45:00;0.0;;;;;;;;;;;10607.55;;;;;;;;;;
2026-04-03 09:50:00;0.0;;;;;;;;;;;10607.55;;;;;;;;;;
2026-04-03 09:55:00;0.0;;;;;;;;;;;10607.55;;;;;;;;;;
2026-04-03 10:00:00;0.0;;;;;;;;;;;10607.55;;;;;;;;;;
2026-04-03 10:05:00;0.01;;;;;;;;;;;10607.56;;;;;;;;;;
2026-04-03 10:10:00;0.0;;;;;;;;;;;10607.56;;;;;;;;;;
2026-04-03 10:15:00;0.0;;;;;;;;;;;10607.56;;;;;;;;;;
2026-04-03 10:20:00;0.0;;;;;;;;;;;10607.56;;;;;;;;;;
2026-04-03 10:25:00;0.01;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 10:30:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 10:35:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 10:40:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 10:45:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 10:50:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 10:55:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 11:00:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 11:05:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 11:10:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 11:15:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 11:20:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 11:25:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 11:30:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 11:35:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 11:40:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 11:45:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 11:50:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 11:55:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 12:00:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 12:05:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 12:10:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 12:15:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 12:20:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 12:25:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 12:30:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 12:35:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 12:40:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 12:45:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 12:50:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 12:55:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 13:00:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 13:05:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 13:10:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 13:15:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 13:20:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 13:25:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 13:30:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 13:35:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 13:40:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 13:45:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 13:50:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 13:55:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 14:00:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 14:05:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 14:10:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 14:15:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 14:20:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 14:25:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 14:30:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 14:35:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 14:40:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 14:45:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 14:50:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 14:55:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 15:00:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 15:05:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 15:10:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 15:15:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 15:20:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 15:25:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 15:30:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 15:35:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 15:40:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 15:45:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 15:50:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 15:55:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 16:00:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 16:05:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 16:10:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 16:15:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 16:20:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 16:25:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 16:30:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 16:35:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 16:40:00;0.0;;;;;;;;;;;10607.57;;;;;;;;;;
2026-04-03 16:45:00;0.01;;;;;;;;;;;10607.58;;;;;;;;;;
2026-04-03 16:50:00;0.0;;;;;;;;;;;10607.58;;;;;;;;;;
2026-04-03 16:55:00;0.0;;;;;;;;;;;10607.58;;;;;;;;;;
2026-04-03 17:00:00;0.0;;;;;;;;;;;10607.58;;;;;;;;;;
2026-04-03 17:05:00;0.0;;;;;;;;;;;10607.58;;;;;;;;;;
2026-04-03 17:10:00;0.0;;;;;;;;;;;10607.58;;;;;;;;;;
2026-04-03 17:15:00;0.0;;;;;;;;;;;10607.58;;;;;;;;;;
2026-04-03 21:52:00;0.13;;;;;;;;;;;10607.71;;;;;;;;;;
2026-04-03 21:55:00;0.0;;;;;;;;;;;10607.71;;;;;;;;;;
2026-04-03 22:00:00;0.01;;;;;;;;;;;10607.72;;;;;;;;;;
2026-04-03 22:05:00;0.0;;;;;;;;;;;10607.72;;;;;;;;;;
2026-04-03 22:10:00;0.0;;;;;;;;;;;10607.72;;;;;;;;;;
2026-04-03 22:15:00;0.01;;;;;;;;;;;10607.73;;;;;;;;;;
2026-04-03 22:20:00;0.0;;;;;;;;;;;10607.73;;;;;;;;;;
2026-04-03 22:25:00;0.0;;;;;;;;;;;10607.73;;;;;;;;;;
2026-04-03 22:30:00;0.0;;;;;;;;;;;10607.73;;;;;;;;;;
2026-04-03 22:35:00;0.0;;;;;;;;;;;10607.73;;;;;;;;;;
2026-04-03 22:40:00;0.0;;;;;;;;;;;10607.73;;;;;;;;;;
2026-04-03 22:45:00;0.0;;;;;;;;;;;10607.73;;;;;;;;;;
2026-04-03 22:50:00;0.01;;;;;;;;;;;10607.74;;;;;;;;;;
2026-04-03 22:52:00;0.0;;;;;;;;;;;10607.74;;;;;;;;;;
2026-04-03 22:55:00;0.0;;;;;;;;;;;10607.74;;;;;;;;;;
2026-04-03 22:58:00;0.0;;;;;;;;;;;10607.74;;;;;;;;;;
2026-04-04 00:05:00;0.0;;;;;;;;;;;10607.77;;;;;;;;;;
2026-04-04 00:10:00;0.0;;;;;;;;;;;10607.77;;;;;;;;;;
2026-04-04 00:15:00;0.0;;;;;;;;;;;10607.77;;;;;;;;;;
2026-04-04 00:20:00;0.0;;;;;;;;;;;10607.77;;;;;;;;;;
2026-04-04 00:22:00;0.0;;;;;;;;;;;10607.77;;;;;;;;;;
2026-04-04 00:25:00;0.0;;;;;;;;;;;10607.77;;;;;;;;;;
2026-04-04 00:30:00;0.0;;;;;;;;;;;10607.77;;;;;;;;;;
2026-04-04 00:35:00;0.01;;;;;;;;;;;10607.78;;;;;;;;;;
2026-04-04 00:40:00;0.0;;;;;;;;;;;10607.78;;;;;;;;;;
2026-04-04 00:45:00;0.01;;;;;;;;;;;10607.79;;;;;;;;;;
2026-04-04 00:50:00;0.01;;;;;;;;;;;10607.8;;;;;;;;;;
2026-04-04 00:55:00;0.01;;;;;;;;;;;10607.81;;;;;;;;;;
2026-04-04 01:00:00;0.01;;;;;;;;;;;10607.82;;;;;;;;;;
2026-04-04 01:05:00;0.0;;;;;;;;;;;10607.82;;;;;;;;;;
2026-04-04 01:10:00;0.0;;;;;;;;;;;10607.82;;;;;;;;;;
2026-04-04 01:15:00;0.01;;;;;;;;;;;10607.83;;;;;;;;;;
2026-04-04 01:20:00;0.0;;;;;;;;;;;10607.83;;;;;;;;;;
2026-04-04 01:25:00;0.0;;;;;;;;;;;10607.83;;;;;;;;;;
2026-04-04 01:30:00;0.0;;;;;;;;;;;10607.83;;;;;;;;;;
2026-04-04 01:35:00;0.0;;;;;;;;;;;10607.83;;;;;;;;;;
2026-04-04 01:40:00;0.0;;;;;;;;;;;10607.83;;;;;;;;;;
2026-04-04 01:45:00;0.0;;;;;;;;;;;10607.83;;;;;;;;;;
2026-04-04 01:50:00;0.0;;;;;;;;;;;10607.83;;;;;;;;;;
2026-04-04 01:55:00;0.0;;;;;;;;;;;10607.83;;;;;;;;;;
2026-04-04 02:00:00;0.01;;;;;;;;;;;10607.84;;;;;;;;;;
2026-04-04 02:05:00;0.0;;;;;;;;;;;10607.84;;;;;;;;;;
2026-04-04 02:10:00;0.0;;;;;;;;;;;10607.84;;;;;;;;;;
2026-04-04 02:15:00;0.0;;;;;;;;;;;10607.84;;;;;;;;;;
2026-04-04 02:20:00;0.0;;;;;;;;;;;10607.84;;;;;;;;;;
2026-04-04 02:25:00;0.0;;;;;;;;;;;10607.84;;;;;;;;;;
2026-04-04 02:31:00;0.02;;;;;;;;;;;10607.86;;;;;;;;;;
2026-04-04 02:35:00;0.0;;;;;;;;;;;10607.86;;;;;;;;;;
2026-04-04 02:40:00;0.01;;;;;;;;;;;10607.87;;;;;;;;;;
2026-04-04 02:45:00;0.01;;;;;;;;;;;10607.88;;;;;;;;;;
2026-04-04 02:50:00;0.0;;;;;;;;;;;10607.88;;;;;;;;;;
2026-04-04 02:55:00;0.0;;;;;;;;;;;10607.88;;;;;;;;;;
2026-04-04 03:00:00;0.0;;;;;;;;;;;10607.88;;;;;;;;;;
2026-04-04 03:05:00;0.0;;;;;;;;;;;10607.88;;;;;;;;;;
2026-04-04 03:10:00;0.0;;;;;;;;;;;10607.88;;;;;;;;;;
2026-04-04 03:15:00;0.01;;;;;;;;;;;10607.89;;;;;;;;;;
2026-04-04 03:20:00;0.0;;;;;;;;;;;10607.89;;;;;;;;;;
2026-04-04 03:25:00;0.0;;;;;;;;;;;10607.89;;;;;;;;;;
2026-04-04 03:30:00;0.0;;;;;;;;;;;10607.89;;;;;;;;;;
2026-04-04 03:35:00;0.0;;;;;;;;;;;10607.89;;;;;;;;;;
2026-04-04 03:40:00;0.0;;;;;;;;;;;10607.89;;;;;;;;;;
2026-04-04 03:45:00;0.0;;;;;;;;;;;10607.89;;;;;;;;;;
2026-04-04 03:50:00;0.0;;;;;;;;;;;10607.89;;;;;;;;;;
2026-04-04 03:55:00;0.0;;;;;;;;;;;10607.89;;;;;;;;;;
2026-04-04 04:00:00;0.0;;;;;;;;;;;10607.89;;;;;;;;;;
2026-04-04 04:05:00;0.01;;;;;;;;;;;10607.9;;;;;;;;;;
2026-04-04 04:10:00;0.0;;;;;;;;;;;10607.9;;;;;;;;;;
2026-04-04 04:15:00;0.0;;;;;;;;;;;10607.9;;;;;;;;;;
2026-04-04 04:20:00;0.0;;;;;;;;;;;10607.9;;;;;;;;;;
2026-04-04 04:25:00;0.0;;;;;;;;;;;10607.9;;;;;;;;;;
2026-04-04 04:30:00;0.0;;;;;;;;;;;10607.9;;;;;;;;;;
2026-04-04 04:35:00;0.01;;;;;;;;;;;10607.91;;;;;;;;;;
2026-04-04 04:40:00;0.0;;;;;;;;;;;10607.91;;;;;;;;;;
2026-04-04 04:45:00;0.0;;;;;;;;;;;10607.91;;;;;;;;;;
2026-04-04 04:50:00;0.01;;;;;;;;;;;10607.92;;;;;;;;;;
2026-04-04 04:55:00;0.0;;;;;;;;;;;10607.92;;;;;;;;;;
2026-04-04 05:00:00;0.01;;;;;;;;;;;10607.93;;;;;;;;;;
2026-04-04 05:05:00;0.01;;;;;;;;;;;10607.94;;;;;;;;;;
2026-04-04 05:10:00;0.01;;;;;;;;;;;10607.95;;;;;;;;;;
2026-04-04 05:15:00;0.0;;;;;;;;;;;10607.95;;;;;;;;;;
2026-04-04 05:20:00;0.01;;;;;;;;;;;10607.96;;;;;;;;;;
2026-04-04 05:25:00;0.0;;;;;;;;;;;10607.96;;;;;;;;;;
2026-04-04 05:31:00;0.0;;;;;;;;;;;10607.96;;;;;;;;;;
2026-04-04 05:35:00;0.0;;;;;;;;;;;10607.96;;;;;;;;;;
2026-04-04 05:40:00;0.0;;;;;;;;;;;10607.96;;;;;;;;;;
2026-04-04 05:45:00;0.0;;;;;;;;;;;10607.96;;;;;;;;;;
2026-04-04 05:50:00;0.0;;;;;;;;;;;10607.96;;;;;;;;;;
2026-04-04 05:55:00;0.0;;;;;;;;;;;10607.96;;;;;;;;;;
2026-04-04 06:00:00;0.0;;;;;;;;;;;10607.96;;;;;;;;;;
2026-04-04 06:05:00;0.01;;;;;;;;;;;10607.97;;;;;;;;;;
2026-04-04 06:10:00;0.0;;;;;;;;;;;10607.97;;;;;;;;;;
2026-04-04 06:15:00;0.0;;;;;;;;;;;10607.97;;;;;;;;;;
2026-04-04 06:20:00;0.0;;;;;;;;;;;10607.97;;;;;;;;;;
2026-04-04 06:25:00;0.0;;;;;;;;;;;10607.97;;;;;;;;;;
2026-04-04 06:30:00;0.0;;;;;;;;;;;10607.97;;;;;;;;;;
2026-04-04 06:35:00;0.0;;;;;;;;;;;10607.97;;;;;;;;;;
2026-04-04 06:40:00;0.0;;;;;;;;;;;10607.97;;;;;;;;;;
2026-04-04 06:45:00;0.0;;;;;;;;;;;10607.97;;;;;;;;;;
2026-04-04 06:50:00;0.01;;;;;;;;;;;10607.98;;;;;;;;;;
2026-04-04 06:55:00;0.0;;;;;;;;;;;10607.98;;;;;;;;;;
2026-04-04 07:00:00;0.0;;;;;;;;;;;10607.98;;;;;;;;;;
2026-04-04 07:05:00;0.0;;;;;;;;;;;10607.98;;;;;;;;;;
2026-04-04 07:10:00;0.0;;;;;;;;;;;10607.98;;;;;;;;;;
2026-04-04 07:15:00;0.0;;;;;;;;;;;10607.98;;;;;;;;;;
2026-04-04 07:20:00;0.0;;;;;;;;;;;10607.98;;;;;;;;;;
2026-04-04 07:25:00;0.0;;;;;;;;;;;10607.98;;;;;;;;;;
2026-04-04 07:30:00;0.0;;;;;;;;;;;10607.98;;;;;;;;;;
2026-04-04 07:35:00;0.01;;;;;;;;;;;10607.99;;;;;;;;;;
2026-04-04 07:40:00;0.0;;;;;;;;;;;10607.99;;;;;;;;;;
2026-04-04 07:45:00;0.0;;;;;;;;;;;10607.99;;;;;;;;;;
2026-04-04 07:50:00;0.0;;;;;;;;;;;10607.99;;;;;;;;;;
2026-04-04 07:55:00;0.0;;;;;;;;;;;10607.99;;;;;;;;;;
2026-04-04 08:00:00;0.01;;;;;;;;;;;10608.0;;;;;;;;;;
2026-04-04 08:05:00;0.0;;;;;;;;;;;10608.0;;;;;;;;;;
2026-04-04 08:10:00;0.0;;;;;;;;;;;10608.0;;;;;;;;;;
2026-04-04 08:15:00;0.0;;;;;;;;;;;10608.0;;;;;;;;;;
2026-04-04 08:20:00;0.0;;;;;;;;;;;10608.0;;;;;;;;;;
2026-04-04 08:25:00;0.0;;;;;;;;;;;10608.0;;;;;;;;;;
2026-04-04 08:31:00;0.0;;;;;;;;;;;10608.0;;;;;;;;;;
2026-04-04 08:36:00;0.0;;;;;;;;;;;10608.0;;;;;;;;;;
2026-04-04 08:40:00;0.01;;;;;;;;;;;10608.01;;;;;;;;;;
2026-04-04 08:46:00;0.0;;;;;;;;;;;10608.01;;;;;;;;;;
2026-04-04 08:50:00;0.0;;;;;;;;;;;10608.01;;;;;;;;;;
2026-04-04 08:55:00;0.0;;;;;;;;;;;10608.01;;;;;;;;;;
2026-04-04 09:00:00;0.0;;;;;;;;;;;10608.01;;;;;;;;;;
2026-04-04 09:05:00;0.0;;;;;;;;;;;10608.01;;;;;;;;;;
2026-04-04 09:10:00;0.0;;;;;;;;;;;10608.01;;;;;;;;;;
2026-04-04 09:15:00;0.0;;;;;;;;;;;10608.01;;;;;;;;;;
2026-04-04 09:20:00;0.0;;;;;;;;;;;10608.01;;;;;;;;;;
2026-04-04 09:25:00;0.0;;;;;;;;;;;10608.01;;;;;;;;;;
2026-04-04 09:30:00;0.0;;;;;;;;;;;10608.01;;;;;;;;;;
2026-04-04 09:35:00;0.0;;;;;;;;;;;10608.01;;;;;;;;;;
2026-04-04 09:40:00;0.0;;;;;;;;;;;10608.01;;;;;;;;;;
2026-04-04 09:45:00;0.0;;;;;;;;;;;10608.01;;;;;;;;;;
2026-04-04 09:50:00;0.0;;;;;;;;;;;10608.01;;;;;;;;;;
2026-04-04 09:55:00;0.0;;;;;;;;;;;10608.01;;;;;;;;;;
2026-04-04 10:00:00;0.02;;;;;;;;;;;10608.03;;;;;;;;;;
2026-04-04 10:05:00;0.0;;;;;;;;;;;10608.03;;;;;;;;;;
2026-04-04 10:10:00;0.0;;;;;;;;;;;10608.03;;;;;;;;;;
2026-04-04 10:15:00;0.01;;;;;;;;;;;10608.04;;;;;;;;;;
2026-04-04 10:20:00;0.0;;;;;;;;;;;10608.04;;;;;;;;;;
2026-04-04 10:25:00;0.0;;;;;;;;;;;10608.04;;;;;;;;;;
2026-04-04 10:30:00;0.01;;;;;;;;;;;10608.05;;;;;;;;;;
2026-04-04 10:35:00;0.0;;;;;;;;;;;10608.05;;;;;;;;;;
2026-04-04 10:40:00;0.0;;;;;;;;;;;10608.05;;;;;;;;;;
2026-04-04 10:45:00;0.01;;;;;;;;;;;10608.06;;;;;;;;;;
2026-04-04 10:51:00;0.0;;;;;;;;;;;10608.06;;;;;;;;;;
2026-04-04 10:55:00;0.0;;;;;;;;;;;10608.06;;;;;;;;;;
2026-04-04 11:00:00;0.0;;;;;;;;;;;10608.06;;;;;;;;;;
2026-04-04 11:05:00;0.0;;;;;;;;;;;10608.06;;;;;;;;;;
2026-04-04 11:10:00;0.0;;;;;;;;;;;10608.06;;;;;;;;;;
2026-04-04 11:15:00;0.01;;;;;;;;;;;10608.07;;;;;;;;;;
2026-04-04 11:20:00;0.0;;;;;;;;;;;10608.07;;;;;;;;;;
2026-04-04 11:25:00;0.0;;;;;;;;;;;10608.07;;;;;;;;;;
2026-04-04 11:30:00;0.01;;;;;;;;;;;10608.08;;;;;;;;;;
2026-04-04 11:35:00;0.0;;;;;;;;;;;10608.08;;;;;;;;;;
2026-04-04 11:40:00;0.0;;;;;;;;;;;10608.08;;;;;;;;;;
2026-04-04 11:45:00;0.0;;;;;;;;;;;10608.08;;;;;;;;;;
2026-04-04 11:50:00;0.0;;;;;;;;;;;10608.08;;;;;;;;;;
2026-04-04 11:55:00;0.0;;;;;;;;;;;10608.08;;;;;;;;;;
2026-04-04 12:00:00;0.01;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 12:05:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 12:10:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 12:15:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 12:20:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 12:25:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 12:30:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 12:35:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 12:40:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 12:45:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 12:50:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 12:55:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 13:00:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 13:05:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 13:10:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 13:15:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 13:20:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 13:25:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 13:30:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 13:35:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 13:40:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 13:45:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 13:50:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 13:55:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 14:00:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 14:05:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 14:10:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 14:15:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 14:20:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 14:25:00;0.0;;;;;;;;;;;10608.09;;;;;;;;;;
2026-04-04 14:30:00;0.01;;;;;;;;;;;10608.1;;;;;;;;;;
2026-04-04 14:35:00;0.0;;;;;;;;;;;10608.1;;;;;;;;;;
2026-04-04 14:40:00;0.0;;;;;;;;;;;10608.1;;;;;;;;;;
2026-04-04 14:45:00;0.0;;;;;;;;;;;10608.1;;;;;;;;;;
2026-04-04 14:50:00;0.01;;;;;;;;;;;10608.11;;;;;;;;;;
2026-04-04 14:55:00;0.0;;;;;;;;;;;10608.11;;;;;;;;;;
2026-04-04 15:02:00;0.0;;;;;;;;;;;10608.11;;;;;;;;;;
2026-04-04 15:05:00;0.0;;;;;;;;;;;10608.11;;;;;;;;;;
2026-04-04 15:10:00;0.01;;;;;;;;;;;10608.12;;;;;;;;;;
2026-04-04 15:15:00;0.0;;;;;;;;;;;10608.12;;;;;;;;;;
2026-04-04 15:20:00;0.0;;;;;;;;;;;10608.12;;;;;;;;;;
2026-04-04 15:25:00;0.01;;;;;;;;;;;10608.13;;;;;;;;;;
2026-04-04 15:31:00;0.0;;;;;;;;;;;10608.13;;;;;;;;;;
2026-04-04 15:35:00;0.0;;;;;;;;;;;10608.13;;;;;;;;;;
2026-04-04 15:40:00;0.0;;;;;;;;;;;10608.13;;;;;;;;;;
2026-04-04 15:45:00;0.0;;;;;;;;;;;10608.13;;;;;;;;;;
2026-04-04 15:50:00;0.0;;;;;;;;;;;10608.13;;;;;;;;;;
2026-04-04 15:55:00;0.0;;;;;;;;;;;10608.13;;;;;;;;;;
2026-04-04 16:00:00;0.01;;;;;;;;;;;10608.14;;;;;;;;;;
2026-04-04 16:05:00;0.0;;;;;;;;;;;10608.14;;;;;;;;;;
2026-04-04 16:10:00;0.0;;;;;;;;;;;10608.14;;;;;;;;;;
2026-04-04 16:15:00;0.0;;;;;;;;;;;10608.14;;;;;;;;;;
2026-04-04 16:20:00;0.01;;;;;;;;;;;10608.15;;;;;;;;;;
2026-04-04 16:26:00;0.0;;;;;;;;;;;10608.15;;;;;;;;;;
2026-04-04 16:31:00;0.0;;;;;;;;;;;10608.15;;;;;;;;;;
2026-04-04 16:35:00;0.0;;;;;;;;;;;10608.15;;;;;;;;;;
2026-04-04 16:40:00;0.0;;;;;;;;;;;10608.15;;;;;;;;;;
2026-04-04 16:45:00;0.0;;;;;;;;;;;10608.15;;;;;;;;;;
2026-04-04 16:50:00;0.0;;;;;;;;;;;10608.15;;;;;;;;;;
2026-04-04 16:55:00;0.0;;;;;;;;;;;10608.15;;;;;;;;;;
2026-04-04 17:00:00;0.0;;;;;;;;;;;10608.15;;;;;;;;;;
2026-04-04 17:05:00;0.01;;;;;;;;;;;10608.16;;;;;;;;;;
